,tweet_id,favorites,retweets
1859,674781762103414784,1811,1052
1860,674774481756377088,993,415
1861,674767892831932416,1636,693
1862,674764817387900928,700,201
1863,674754018082705410,1228,384
1864,674752233200820224,1312,402
1865,674743008475090944,1261,469
1866,674742531037511680,432,45
1867,674739953134403584,970,328
1868,674737130913071104,582,81
1869,674690135443775488,1027,413
1870,674670581682434048,1451,570
1871,674664755118911488,813,206
1872,674646392044941312,1284,430
1873,674644256330530816,933,243
1874,674638615994089473,1521,515
1875,674632714662858753,1346,503
1876,674606911342424069,842,87
1877,674468880899788800,5584,1791
1878,674447403907457024,957,315
1879,674436901579923456,987,346
1880,674422304705744896,1286,468
1881,674416750885273600,611,117
1882,674410619106390016,1069,404
1883,674394782723014656,1336,491
1884,674372068062928900,767,280
1885,674330906434379776,506,67
1886,674318007229923329,1258,454
1887,674307341513269249,10167,6061
1888,674291837063053312,13218,5163
1889,674271431610523648,1397,646
1890,674269164442398721,824,204
1891,674265582246694913,1463,735
1892,674262580978937856,1180,385
1893,674255168825880576,1307,469
1894,674082852460433408,683,144
1895,674075285688614912,891,246
1896,674063288070742018,5746,1916
1897,674053186244734976,2958,1133
1898,674051556661161984,1295,432
1899,674045139690631169,1266,567
1900,674042553264685056,637,111
1901,674038233588723717,983,370
1902,674036086168010753,759,181
1903,674024893172875264,1588,1088
1904,674019345211760640,1018,266
1905,674014384960745472,1390,563
1906,674008982932058114,1085,305
1907,673956914389192708,1753,843
1908,673919437611909120,1060,328
1909,673906403526995968,2853,1440
1910,673887867907739649,845,223
1911,673716320723169284,2791,672
1912,673715861853720576,3168,1819
1913,673711475735838725,942,266
1914,673709992831262724,756,236
1915,673708611235921920,954,257
1916,673707060090052608,989,346
1917,673705679337693185,1125,359
1918,673700254269775872,1282,502
1919,673697980713705472,3520,1702
1920,673689733134946305,1548,574
1921,673688752737402881,1128,440
1922,673686845050527744,1277,377
1923,673680198160809984,1229,418
1924,673662677122719744,1130,329
1925,673656262056419329,651,201
1926,673636718965334016,997,314
1927,673612854080196609,1429,632
1928,673583129559498752,1070,317
1929,673580926094458881,738,240
1930,673576835670777856,1236,489
1931,673363615379013632,931,268
1932,673359818736984064,1289,594
1933,673355879178194945,1347,498
1934,673352124999274496,1497,477
1935,673350198937153538,686,185
1936,673345638550134785,2236,1108
1937,673343217010679808,861,236
1938,673342308415348736,1140,493
1939,673320132811366400,12002,6910
1940,673317986296586240,783,217
1941,673295268553605120,6745,2761
1942,673270968295534593,960,313
1943,673240798075449344,1281,619
1944,673213039743795200,1979,725
1945,673148804208660480,1494,551
1946,672997845381865473,1759,632
1947,672995267319328768,846,255
1948,672988786805112832,879,254
1949,672984142909456390,1120,471
1950,672980819271634944,1632,894
1951,672975131468300288,1500,786
1952,672970152493887488,841,307
1953,672968025906282496,1187,474
1954,672964561327235073,1263,558
1955,672902681409806336,1232,426
1956,672898206762672129,797,364
1957,672884426393653248,1372,733
1958,672877615439593473,910,306
1959,672834301050937345,1160,505
1960,672828477930868736,1110,420
1961,672640509974827008,875,274
1962,672622327801233409,1150,424
1963,672614745925664768,1090,512
1964,672609152938721280,971,338
1965,672604026190569472,974,339
1966,672594978741354496,1182,533
1967,672591762242805761,848,288
1968,672591271085670400,644,157
1969,672538107540070400,904,319
1970,672523490734551040,554,147
1971,672488522314567680,991,376
1972,672482722825261057,993,521
1973,672481316919734272,641,111
1974,672475084225949696,1297,610
1975,672466075045466113,1195,451
1976,672272411274932228,5738,2944
1977,672267570918129665,1318,540
1978,672264251789176834,1012,288
1979,672256522047614977,2522,1332
1980,672254177670729728,1276,654
1981,672248013293752320,1535,525
1982,672245253877968896,609,133
1983,672239279297454080,807,277
1984,672231046314901505,1625,877
1985,672222792075620352,703,176
1986,672205392827572224,1999,1012
1987,672169685991993344,908,320
1988,672160042234327040,767,304
1989,672139350159835138,1553,599
1990,672125275208069120,2121,995
1991,672095186491711488,880,328
1992,672082170312290304,841,320
1993,672068090318987265,1142,440
1994,671896809300709376,7641,3687
1995,671891728106971137,1178,486
1996,671882082306625538,3118,1215
1997,671879137494245376,1249,576
1998,671874878652489728,1109,480
1999,671866342182637568,1000,422
2000,671855973984772097,795,376
2001,671789708968640512,6334,3009
2002,671768281401958400,1052,435
2003,671763349865160704,1497,778
2004,671744970634719232,1212,667
2005,671743150407421952,676,202
2006,671735591348891648,1292,659
2007,671729906628341761,7514,3820
2008,671561002136281088,11411,6333
2009,671550332464455680,811,184
2010,671547767500775424,1206,499
2011,671544874165002241,1735,892
2012,671542985629241344,966,487
2013,671538301157904385,836,337
2014,671536543010570240,1036,345
2015,671533943490011136,901,497
2016,671528761649688577,741,219
2017,671520732782923777,1223,455
2018,671518598289059840,833,254
2019,671511350426865664,1428,607
2020,671504605491109889,6252,3137
2021,671497587707535361,828,392
2022,671488513339211776,886,415
2023,671486386088865792,512,173
2024,671485057807351808,679,198
2025,671390180817915904,1282,657
2026,671362598324076544,981,257
2027,671357843010908160,351,133
2028,671355857343524864,421,105
2029,671347597085433856,835,372
2030,671186162933985280,642,179
2031,671182547775299584,979,284
2032,671166507850801152,782,301
2033,671163268581498880,1461,970
2034,671159727754231808,313,69
2035,671154572044468225,626,186
2036,671151324042559489,589,129
2037,671147085991960577,586,192
2038,671141549288370177,1024,572
2039,671138694582165504,822,345
2040,671134062904504320,655,163
2041,671122204919246848,3094,2195
2042,671115716440031232,1218,675
2043,671109016219725825,1008,379
2044,670995969505435648,969,245
2045,670842764863651840,22108,7591
2046,670840546554966016,525,167
2047,670838202509447168,984,599
2048,670833812859932673,382,109
2049,670832455012716544,647,186
2050,670826280409919488,4880,3518
2051,670823764196741120,677,162
2052,670822709593571328,545,83
2053,670815497391357952,2794,1326
2054,670811965569282048,984,232
2055,670807719151067136,1050,429
2056,670804601705242624,1742,825
2057,670803562457407488,303,78
2058,670797304698376195,661,205
2059,670792680469889025,735,238
2060,670789397210615808,586,210
2061,670786190031921152,531,172
2062,670783437142401025,725,331
2063,670782429121134593,1355,662
2064,670780561024270336,704,250
2065,670778058496974848,298,62
2066,670764103623966721,959,372
2067,670755717859713024,393,89
2068,670733412878163972,851,448
2069,670727704916926465,738,314
2070,670717338665226240,1058,421
2071,670704688707301377,687,320
2072,670691627984359425,521,210
2073,670679630144274432,668,243
2074,670676092097810432,215,35
2075,670668383499735048,9479,4334
2076,670474236058800128,1342,634
2077,670468609693655041,317,77
2078,670465786746662913,856,470
2079,670452855871037440,490,175
2080,670449342516494336,1076,572
2081,670444955656130560,6065,1748
2082,670442337873600512,581,176
2083,670435821946826752,941,439
2084,670434127938719744,1259,563
2085,670433248821026816,296,100
2086,670428280563085312,1235,525
2087,670427002554466305,465,142
2088,670421925039075328,1149,554
2089,670420569653809152,542,265
2090,670417414769758208,501,282
2091,670411370698022913,1797,773
2092,670408998013820928,488,189
2093,670403879788544000,378,130
2094,670385711116361728,495,174
2095,670374371102445568,669,238
2096,670361874861563904,290,56
2097,670338931251150849,374,96
2098,670319130621435904,3474,1068
2099,670303360680108032,384,107
2100,670290420111441920,622,250
2101,670093938074779648,912,280
2102,670086499208155136,623,219
2103,670079681849372674,1957,1059
2104,670073503555706880,1388,681
2105,670069087419133954,555,205
2106,670061506722140161,670,291
2107,670055038660800512,592,280
2108,670046952931721218,576,153
2109,670040295598354432,662,97
2110,670037189829525505,527,240
2111,670003130994700288,296,77
2112,669993076832759809,288,70
2113,669972011175813120,396,134
2114,669970042633789440,272,43
2115,669942763794931712,445,134
2116,669926384437997569,340,82
2117,669923323644657664,202,50
2118,669753178989142016,711,342
2119,669749430875258880,229,55
2120,669684865554620416,449,75
2121,669683899023405056,338,94
2122,669682095984410625,312,116
2123,669680153564442624,588,245
2124,669661792646373376,715,369
2125,669625907762618368,3132,1577
2126,669603084620980224,848,317
2127,669597912108789760,448,134
2128,669583744538451968,1324,807
2129,669573570759163904,388,120
2130,669571471778410496,1410,887
2131,669567591774625800,202,45
2132,669564461267722241,337,105
2133,669393256313184256,312,62
2134,669375718304980992,1181,635
2135,669371483794317312,437,148
2136,669367896104181761,406,131
2137,669363888236994561,557,202
2138,669359674819481600,332,103
2139,669354382627049472,2397,1095
2140,669353438988365824,565,231
2141,669351434509529089,382,157
2142,669328503091937280,908,367
2143,669327207240699904,498,102
2144,669324657376567296,440,182
2145,669216679721873412,1060,348
2146,669214165781868544,386,135
2147,669203728096960512,892,409
2148,669037058363662336,575,266
2149,669015743032369152,651,325
2150,669006782128353280,511,209
2151,669000397445533696,18723,5537
2152,668994913074286592,391,191
2153,668992363537309700,660,294
2154,668989615043424256,596,288
2155,668988183816871936,801,391
2156,668986018524233728,479,140
2157,668981893510119424,485,259
2158,668979806671884288,706,293
2159,668975677807423489,1158,498
2160,668967877119254528,127,18
2161,668960084974809088,620,211
2162,668955713004314625,241,63
2163,668932921458302977,227,50
2164,668902994700836864,275,87
2165,668892474547511297,354,126
2166,668872652652679168,477,268
2167,668852170888998912,410,139
2168,668826086256599040,383,112
2169,668815180734689280,494,227
2170,668779399630725120,632,325
2171,668655139528511488,474,190
2172,668645506898350081,775,459
2173,668643542311546881,788,447
2174,668641109086707712,945,467
2175,668636665813057536,921,435
2176,668633411083464705,2472,1386
2177,668631377374486528,620,281
2178,668627278264475648,281,97
2179,668625577880875008,330,112
2180,668623201287675904,1250,655
2181,668620235289837568,181,35
2182,668614819948453888,544,271
2183,668587383441514497,1479,925
2184,668567822092664832,206,46
2185,668544745690562560,452,197
2186,668542336805281792,403,182
2187,668537837512433665,225,60
2188,668528771708952576,404,190
2189,668507509523615744,280,87
2190,668496999348633600,359,115
2191,668484198282485761,372,208
2192,668480044826800133,397,128
2193,668466899341221888,772,443
2194,668297328638447616,557,255
2195,668291999406125056,213,28
2196,668286279830867968,436,119
2197,668274247790391296,723,198
2198,668268907921326080,485,206
2199,668256321989451776,1154,518
2200,668248472370458624,843,408
2201,668237644992782336,5457,2434
2202,668226093875376128,247,84
2203,668221241640230912,452,169
2204,668204964695683073,489,172
2205,668190681446379520,577,170
2206,668171859951755264,425,161
2207,668154635664932864,440,272
2208,668142349051129856,511,239
2209,668113020489474048,587,208
2210,667937095915278337,1116,695
2211,667924896115245057,265,95
2212,667915453470232577,184,45
2213,667911425562669056,431,245
2214,667902449697558528,762,334
2215,667886921285246976,1651,909
2216,667885044254572545,731,401
2217,667878741721415682,349,101
2218,667873844930215936,553,339
2219,667866724293877760,2722,902
2220,667861340749471744,221,69
2221,667832474953625600,256,55
2222,667806454573760512,931,421
2223,667801013445750784,284,82
2224,667793409583771648,610,285
2225,667782464991965184,363,210
2226,667773195014021121,204,44
2227,667766675769573376,373,184
2228,667728196545200128,324,128
2229,667724302356258817,423,270
2230,667550904950915073,0,29
2231,667550882905632768,0,26
2232,667549055577362432,5118,1965
2233,667546741521195010,302,108
2234,667544320556335104,763,459
2235,667538891197542400,176,58
2236,667534815156183040,719,446
2237,667530908589760512,412,207
2238,667524857454854144,1508,970
2239,667517642048163840,332,166
2240,667509364010450944,6078,1867
2241,667502640335572993,485,195
2242,667495797102141441,458,232
2243,667491009379606528,459,190
2244,667470559035432960,225,85
2245,667455448082227200,171,53
2246,667453023279554560,279,74
2247,667443425659232256,683,490
2248,667437278097252352,396,200
2249,667435689202614272,267,77
2250,667405339315146752,412,197
2251,667393430834667520,168,50
2252,667369227918143488,328,145
2253,667211855547486208,425,210
2254,667200525029539841,546,228
2255,667192066997374976,333,86
2256,667188689915760640,643,334
2257,667182792070062081,12564,5290
2258,667177989038297088,166,48
2259,667176164155375616,527,389
2260,667174963120574464,218,70
2261,667171260800061440,186,72
2262,667165590075940865,2382,973
2263,667160273090932737,220,51
2264,667152164079423490,42349,14646
2265,667138269671505920,4023,1877
2266,667119796878725120,286,107
2267,667090893657276420,287,106
2268,667073648344346624,352,104
2269,667070482143944705,72,13
2270,667065535570550784,143,40
2271,667062181243039745,192,45
2272,667044094246576128,163,43
2273,667012601033924608,396,187
2274,666996132027977728,213,79
2275,666983947667116034,2248,847
2276,666837028449972224,702,474
2277,666835007768551424,185,66
2278,666826780179869698,221,79
2279,666817836334096384,444,212
2280,666804364988780544,206,79
2281,666786068205871104,658,411
2282,666781792255496192,327,169
2283,666776908487630848,305,150
2284,666739327293083650,208,60
2285,666701168228331520,371,182
2286,666691418707132416,161,42
2287,666649482315059201,995,527
2288,666644823164719104,208,70
2289,666454714377183233,448,182
2290,666447344410484738,90,19
2291,666437273139982337,106,40
2292,666435652385423360,139,42
2293,666430724426358785,278,160
2294,666428276349472768,139,67
2295,666421158376562688,273,92
2296,666418789513326592,108,39
2297,666411507551481857,372,262
2298,666407126856765440,93,30
2299,666396247373291520,147,69
2300,666373753744588802,163,73
2301,666362758909284353,651,471
2302,666353288456101888,179,58
2303,666345417576210432,246,125
2304,666337882303524864,168,79
2305,666293911632134144,427,291
2306,666287406224695296,123,57
2307,666273097616637952,152,68
2308,666268910803644416,100,38
2309,666104133288665088,12920,5497
2310,666102155909144576,66,11
2311,666099513787052032,134,53
2312,666094000022159362,143,63
2313,666082916733198337,93,37
2314,666073100786774016,274,132
2315,666071193221509120,127,51
2316,666063827256086533,400,181
2317,666058600524156928,99,47
2318,666057090499244032,249,112
2319,666055525042405380,367,196
2320,666051853826850816,1030,707
2321,666050758794694657,115,50
2322,666049248165822465,89,37
2323,666044226329800704,247,115
2324,666033412701032449,100,36
2325,666029285002620928,112,39
2326,666020888022790149,2293,424
